,numOfTraders,minNumOfUnitsPerTrader,maxNumOfUnitsPerTrader,maxNoiseSize,Total buyers,Total sellers,Total traders,Min total traders,Total units,Max units per trader,Min units per trader,Normalized max units per trader,stddev,Optimal buyers,Optimal sellers,Optimal units,Optimal gain,MIDA-lottery gain,MIDA-Vickrey traders gain,MIDA-Vickrey total gain
10,400000.0,100.0,100000.0,50.0,4.0,4.0,8.0,4.0,800000.0,100000.0,100000.0,1.0,282842.71247461904,1970.0,1970.0,197000.0,9795655.71346046,0.0,0.0,0.0
11,400000.0,100.0,100000.0,100.0,4.0,4.0,8.0,4.0,800000.0,100000.0,100000.0,1.0,282842.71247461904,2002.0,2002.0,200200.0,19997274.89546746,11501560.361640975,7415301.964734053,15022889.096124522
12,400000.0,100.0,100000.0,150.0,4.0,4.0,8.0,4.0,800000.0,100000.0,100000.0,1.0,282842.71247461904,2000.0,2000.0,200000.0,29835889.663362876,29813645.864504654,29809221.34403316,29825199.381635245
13,400000.0,100.0,100000.0,200.0,4.0,4.0,8.0,4.0,800000.0,100000.0,100000.0,1.0,282842.71247461904,1998.0,1998.0,199800.0,39811891.960634515,39809714.68347588,39808851.961261645,39810645.16982531
14,400000.0,100.0,100000.0,300.0,4.0,4.0,8.0,4.0,800000.0,100000.0,100000.0,1.0,282842.71247461904,2024.0,2024.0,202400.0,61259828.91049175,0.0,0.0,0.0
15,400000.0,100.0,100000.0,350.0,4.0,4.0,8.0,4.0,800000.0,100000.0,100000.0,1.0,282842.71247461904,1980.0,1980.0,198000.0,69489875.36658593,38319768.60296261,24247111.62594405,51340487.474632695
16,400000.0,100.0,100000.0,400.0,4.0,4.0,8.0,4.0,800000.0,100000.0,100000.0,1.0,282842.71247461904,1975.0,1975.0,197500.0,78614982.53661948,78602624.80099356,78594648.03701368,78607900.92780775
17,400000.0,100.0,100000.0,450.0,4.0,4.0,8.0,4.0,800000.0,100000.0,100000.0,1.0,282842.71247461904,2015.0,2015.0,201500.0,89472925.22484043,50321352.34049194,30725413.265878435,65419703.37197715
18,400000.0,100.0,100000.0,500.0,4.0,4.0,8.0,4.0,800000.0,100000.0,100000.0,1.0,282842.71247461904,2013.0,2013.0,201300.0,101691824.86088243,0.0,0.0,0.0
19,400000.0,100.0,100000.0,250.0,4.0,4.0,8.0,4.0,800000.0,100000.0,100000.0,1.0,282842.71247461904,2048.0,2048.0,204800.0,51233490.96261591,29989695.12410291,19869129.527597673,39093357.205441914
20,400000.0,100.0,100000.0,50.0,4.0,4.0,8.0,4.0,800000.0,100000.0,100000.0,1.0,282842.71247461904,2027.0,2027.0,202700.0,10258294.229582638,10205259.403982332,10211650.45291289,10246884.473403241
21,400000.0,100.0,100000.0,100.0,4.0,4.0,8.0,4.0,800000.0,100000.0,100000.0,1.0,282842.71247461904,1977.0,1977.0,197700.0,20152786.798393413,20151164.02987771,20151740.885536503,20152399.458289173
