,numOfTraders,minNumOfUnitsPerTrader,maxNumOfUnitsPerTrader,maxNoiseSize,Total buyers,Total sellers,Total traders,Min total traders,Total units,Max units per trader,Min units per trader,Normalized max units per trader,stddev,Optimal buyers,Optimal sellers,Optimal units,Optimal gain,MIDA-lottery gain,MIDA-Vickrey traders gain,MIDA-Vickrey total gain
73,28000000.0,100000.0,100000.0,250.0,280.0,280.0,560.0,280.0,56000000.0,100000.0,100000.0,1.0,2366431.9132398465,142.0,142.0,14200000.0,3698778241.352872,3491382660.58568,3137216087.125616,3677296045.5278926
74,30000000.0,100000.0,100000.0,250.0,300.0,300.0,600.0,300.0,60000000.0,100000.0,100000.0,1.0,2449489.742783178,142.0,142.0,14200000.0,3554333646.741706,3505371828.1983747,3497058562.5602064,3553619081.9738774
75,32000000.0,100000.0,100000.0,250.0,320.0,320.0,640.0,320.0,64000000.0,100000.0,100000.0,1.0,2529822.1281347033,155.0,155.0,15500000.0,3777175556.74197,3622144153.669492,3364911823.687503,3765588106.4006934
76,34000000.0,100000.0,100000.0,250.0,340.0,340.0,680.0,340.0,68000000.0,100000.0,100000.0,1.0,2607680.9620810593,159.0,159.0,15900000.0,3748246025.713625,3483604745.478368,3134589098.75769,3711989005.7767415
77,36000000.0,100000.0,100000.0,250.0,360.0,360.0,720.0,360.0,72000000.0,100000.0,100000.0,1.0,2683281.5729997475,174.0,174.0,17400000.0,4603858802.430853,3894867010.95704,3370626703.2781944,4489980686.284998
78,38000000.0,100000.0,100000.0,250.0,380.0,380.0,760.0,380.0,76000000.0,100000.0,100000.0,1.0,2756809.750418044,195.0,195.0,19500000.0,4965694082.19756,4558542057.524172,4258321863.1081257,4928226318.490371
79,40000000.0,100000.0,100000.0,250.0,400.0,400.0,800.0,400.0,80000000.0,100000.0,100000.0,1.0,2828427.12474619,205.0,205.0,20500000.0,5033972330.593374,4707135483.7813015,4535427834.769644,5018193051.113126
80,2000000.0,100000.0,100000.0,250.0,20.0,20.0,40.0,20.0,4000000.0,100000.0,100000.0,1.0,632455.5320336758,7.0,7.0,700000.0,216516709.9219912,130936076.76197132,89348488.09913722,179706342.18596
81,4000000.0,100000.0,100000.0,250.0,40.0,40.0,80.0,40.0,8000000.0,100000.0,100000.0,1.0,894427.1909999158,22.0,22.0,2200000.0,537419334.2518646,477197986.5031754,432971594.42831206,529953144.36478305
82,6000000.0,100000.0,100000.0,250.0,60.0,60.0,120.0,60.0,12000000.0,100000.0,100000.0,1.0,1095445.1150103323,27.0,27.0,2700000.0,612534042.0656295,517378117.3806879,498727205.5016608,598169075.1351153
83,8000000.0,100000.0,100000.0,250.0,80.0,80.0,160.0,80.0,16000000.0,100000.0,100000.0,1.0,1264911.0640673516,45.0,45.0,4500000.0,1136781875.7446253,862293301.467485,722252590.455118,1073369056.4589479
84,10000000.0,100000.0,100000.0,250.0,100.0,100.0,200.0,100.0,20000000.0,100000.0,100000.0,1.0,1414213.562373095,46.0,46.0,4600000.0,1143847248.408591,930011796.4996666,680132468.9725864,1066925770.0296069
85,12000000.0,100000.0,100000.0,250.0,120.0,120.0,240.0,120.0,24000000.0,100000.0,100000.0,1.0,1549193.3384829666,53.0,53.0,5300000.0,1331474935.8827155,1087113158.70266,890615204.5856532,1257643854.2816412
86,14000000.0,100000.0,100000.0,250.0,140.0,140.0,280.0,140.0,28000000.0,100000.0,100000.0,1.0,1673320.053068151,73.0,73.0,7300000.0,1842832483.7560215,1753266769.4090526,1683604537.8309004,1838054147.29931
87,16000000.0,100000.0,100000.0,250.0,160.0,160.0,320.0,160.0,32000000.0,100000.0,100000.0,1.0,1788854.3819998316,79.0,79.0,7900000.0,2052758340.279519,1858365196.1205883,1763363197.521514,2032480229.7726023
88,18000000.0,100000.0,100000.0,250.0,180.0,180.0,360.0,180.0,36000000.0,100000.0,100000.0,1.0,1897366.5961010277,91.0,91.0,9100000.0,2258918163.963349,2072221147.3468523,1805933274.7641077,2221493530.512994
89,20000000.0,100000.0,100000.0,250.0,200.0,200.0,400.0,200.0,40000000.0,100000.0,100000.0,1.0,2000000.0,103.0,103.0,10300000.0,2541075079.764172,2419980793.7482967,2179816333.241092,2523552236.2925205
90,22000000.0,100000.0,100000.0,250.0,220.0,220.0,440.0,220.0,44000000.0,100000.0,100000.0,1.0,2097617.696340303,112.0,112.0,11200000.0,2965687107.9058065,2620015206.083887,2078678746.5425007,2877514803.021754
91,24000000.0,100000.0,100000.0,250.0,240.0,240.0,480.0,240.0,48000000.0,100000.0,100000.0,1.0,2190890.2300206646,125.0,125.0,12500000.0,3054740075.3155107,2663800979.226967,2404465689.9569936,3003168342.1466904
92,26000000.0,100000.0,100000.0,250.0,260.0,260.0,520.0,260.0,52000000.0,100000.0,100000.0,1.0,2280350.850198276,132.0,132.0,13200000.0,3045899005.2485094,2891860706.528678,2846137084.4038835,3038820396.434623
93,28000000.0,100000.0,100000.0,250.0,280.0,280.0,560.0,280.0,56000000.0,100000.0,100000.0,1.0,2366431.9132398465,143.0,143.0,14300000.0,3529908329.5803347,3301075444.484191,3115904143.1654663,3511119921.210146
94,30000000.0,100000.0,100000.0,250.0,300.0,300.0,600.0,300.0,60000000.0,100000.0,100000.0,1.0,2449489.742783178,153.0,153.0,15300000.0,3779617383.6591825,3063756099.3351526,2633008573.1068616,3650250042.6808434
95,32000000.0,100000.0,100000.0,250.0,320.0,320.0,640.0,320.0,64000000.0,100000.0,100000.0,1.0,2529822.1281347033,154.0,154.0,15400000.0,3770321327.514776,3513910084.8625593,3104176595.305339,3720622597.809478
96,34000000.0,100000.0,100000.0,250.0,340.0,340.0,680.0,340.0,68000000.0,100000.0,100000.0,1.0,2607680.9620810593,176.0,176.0,17600000.0,4582928437.401351,4521316736.470989,4526351934.654539,4582373353.321072
97,36000000.0,100000.0,100000.0,250.0,360.0,360.0,720.0,360.0,72000000.0,100000.0,100000.0,1.0,2683281.5729997475,175.0,175.0,17500000.0,4556770398.908418,3577397225.1394176,2919612947.674825,4340227036.427952
98,38000000.0,100000.0,100000.0,250.0,380.0,380.0,760.0,380.0,76000000.0,100000.0,100000.0,1.0,2756809.750418044,198.0,198.0,19800000.0,4678919170.800965,4401761142.117052,4209294089.716289,4662307360.8486185
99,40000000.0,100000.0,100000.0,250.0,400.0,400.0,800.0,400.0,80000000.0,100000.0,100000.0,1.0,2828427.12474619,198.0,198.0,19800000.0,4883715698.566131,4409126807.723524,4431759035.157913,4862421368.659161
100,2000000.0,100000.0,100000.0,250.0,20.0,20.0,40.0,20.0,4000000.0,100000.0,100000.0,1.0,632455.5320336758,8.0,8.0,800000.0,252639549.3248852,252639549.32488522,244633249.67415792,252639549.32488522
101,4000000.0,100000.0,100000.0,250.0,40.0,40.0,80.0,40.0,8000000.0,100000.0,100000.0,1.0,894427.1909999158,20.0,20.0,2000000.0,550893756.782161,518972129.8636591,457378505.94140613,549806440.8368952
102,6000000.0,100000.0,100000.0,250.0,60.0,60.0,120.0,60.0,12000000.0,100000.0,100000.0,1.0,1095445.1150103323,36.0,36.0,3600000.0,911486555.1292648,808829278.4212604,746665394.7993854,897104178.5413713
103,8000000.0,100000.0,100000.0,250.0,80.0,80.0,160.0,80.0,16000000.0,100000.0,100000.0,1.0,1264911.0640673516,38.0,38.0,3800000.0,830153012.9825203,748314116.2686781,735830563.1480577,823834487.0019163
104,10000000.0,100000.0,100000.0,250.0,100.0,100.0,200.0,100.0,20000000.0,100000.0,100000.0,1.0,1414213.562373095,52.0,52.0,5200000.0,1414089045.5235817,1064499428.5278025,720553820.6778576,1275274754.1024263
105,12000000.0,100000.0,100000.0,250.0,120.0,120.0,240.0,120.0,24000000.0,100000.0,100000.0,1.0,1549193.3384829666,60.0,60.0,6000000.0,1477593905.913146,1415194188.2336936,1307531787.7907624,1467625653.74121
106,14000000.0,100000.0,100000.0,250.0,140.0,140.0,280.0,140.0,28000000.0,100000.0,100000.0,1.0,1673320.053068151,66.0,66.0,6600000.0,1727732059.1638813,1469112403.1660914,1318482312.0154185,1697181756.3461766
107,16000000.0,100000.0,100000.0,250.0,160.0,160.0,320.0,160.0,32000000.0,100000.0,100000.0,1.0,1788854.3819998316,78.0,78.0,7800000.0,2075552108.949781,2020257171.1024275,1893556377.265493,2070393930.0261333
108,18000000.0,100000.0,100000.0,250.0,180.0,180.0,360.0,180.0,36000000.0,100000.0,100000.0,1.0,1897366.5961010277,84.0,84.0,8400000.0,2088578932.0520363,1503877542.6914363,1130846054.9461136,1904991795.7988906
109,20000000.0,100000.0,100000.0,250.0,200.0,200.0,400.0,200.0,40000000.0,100000.0,100000.0,1.0,2000000.0,99.0,99.0,9900000.0,2469684353.932199,2398911052.78609,2433549056.700679,2468931668.548416
110,22000000.0,100000.0,100000.0,250.0,220.0,220.0,440.0,220.0,44000000.0,100000.0,100000.0,1.0,2097617.696340303,121.0,121.0,12100000.0,2888122252.550144,2660366320.203545,2407745518.1685634,2857669455.2494
111,24000000.0,100000.0,100000.0,250.0,240.0,240.0,480.0,240.0,48000000.0,100000.0,100000.0,1.0,2190890.2300206646,114.0,114.0,11400000.0,2784174576.0880237,2415488717.8533072,2305647330.2020493,2757868557.3957376
112,26000000.0,100000.0,100000.0,250.0,260.0,260.0,520.0,260.0,52000000.0,100000.0,100000.0,1.0,2280350.850198276,133.0,133.0,13300000.0,3252900711.175557,3094574316.265499,2984512228.150297,3245881436.1367817
113,28000000.0,100000.0,100000.0,250.0,280.0,280.0,560.0,280.0,56000000.0,100000.0,100000.0,1.0,2366431.9132398465,129.0,129.0,12900000.0,3310950263.660861,3027282636.3025723,3012839783.553808,3299863856.9661736
114,30000000.0,100000.0,100000.0,250.0,300.0,300.0,600.0,300.0,60000000.0,100000.0,100000.0,1.0,2449489.742783178,149.0,149.0,14900000.0,3627840634.638541,2500175556.040884,1741021106.1322505,3159640803.515023
