,Symbol,Date,Walrasian Price
6844,WDG,901210.0,1.0
6845,COA,901102.0,9.0
6846,PCO,901130.0,18.75
6847,AMO,901214.0,8.625
6848,ATE,910118.0,33.375
6849,VCC,910116.0,1.5
6850,CLE,910102.0,9.875
6851,LUK,901112.0,20.75
6852,HE ,910117.0,31.0
6853,NT ,901119.0,25.5
6854,ACN,901113.0,24.0
6855,RDA,901207.0,27.375
6856,HAN,901217.0,18.625
6857,WDG,901112.0,1.125
6858,LUK,901211.0,22.25
6859,EKO,910115.0,2.5
6860,GMH,910108.0,inf
6861,IEI,910124.0,22.75
6862,HTR,901126.0,9.875
6863,ARX,901115.0,1.875
6864,TUG,901113.0,6.375
6865,KFV,901126.0,10.75
6866,SAH,910104.0,5.0
6867,GE ,910117.0,57.375
6868,CMI,901231.0,inf
6869,FNM,901107.0,29.5
6870,ARX,910123.0,1.375
6871,ALL,901128.0,8.875
6872,ZNT,901127.0,inf
6873,DCN,901218.0,27.5
6874,FPL,901214.0,28.875
6875,HE ,901212.0,30.25
6876,GLX,901123.0,31.875
6877,W  ,910130.0,27.25
6878,NNP,901204.0,14.5
6879,MNY,910122.0,inf
6880,SLT,901113.0,2.125
6881,T  ,901102.0,34.75
6882,FFB,901116.0,16.625
6883,FLP,901116.0,1.375
6884,LOG,901206.0,19.0
6885,ACS,901127.0,16.5
6886,NI ,910122.0,19.375
6887,PMI,910102.0,inf
6888,DI ,901130.0,20.0
6889,FMI,910121.0,7.5
6890,OEH,901120.0,2.5
6891,ITG,910125.0,0.09375
6892,CMH,910110.0,12.625
6893,LOG,910108.0,19.125
6894,REC,910124.0,5.25
6895,PMI,901127.0,15.5
6896,FBO,901226.0,18.125
6897,ZNT,910129.0,inf
6898,PIM,901213.0,6.875
6899,ICM,901227.0,3.625
6900,UTD,910131.0,inf
6901,NI ,901123.0,18.5
6902,PRI,901214.0,16.875
6903,ALX,901219.0,22.5
6904,CMI,901107.0,17.0
6905,PIM,910103.0,6.75
6906,NNP,901113.0,13.875
6907,PCO,901227.0,18.625
6908,AMN,910108.0,inf
6909,HFI,901231.0,8.75
6910,MNY,901105.0,10.25
6911,FNM,901210.0,34.125
6912,GLX,910103.0,32.25
6913,CLF,910108.0,27.5
6914,CU ,901210.0,20.5
6915,MCN,901206.0,inf
6916,CP ,910111.0,inf
6917,FMI,901206.0,inf
6918,SAH,901116.0,4.75
6919,UEP,901126.0,28.875
6920,ALX,910110.0,inf
6921,PRI,910130.0,13.0
6922,VRC,901211.0,12.875
6923,USH,901227.0,inf
6924,NNP,910129.0,14.875
6925,MNY,901226.0,11.125
6926,POM,910108.0,20.5
6927,LUK,901205.0,22.75
6928,GPI,901105.0,9.125
6929,TCI,901207.0,inf
6930,DCN,901123.0,inf
6931,DBD,901212.0,inf
6932,MBK,901105.0,inf
6933,RDA,901112.0,25.75
6934,CLE,910108.0,10.375
6935,CLE,901213.0,9.5
6936,FPL,901224.0,29.5
6937,FOE,901105.0,18.875
6938,FFB,901204.0,17.875
6939,SPF,901207.0,5.875
6940,ACS,901224.0,16.875
6941,IEI,901203.0,24.0
6942,MX ,901106.0,15.625
6943,CPC,901231.0,83.0
6944,UAM,910109.0,15.25
6945,SJI,901224.0,inf
6946,AMN,901114.0,36.0
6947,FFB,901102.0,15.125
6948,IS ,901115.0,2.375
6949,TUG,910103.0,6.75
6950,TXI,901119.0,12.125
6951,ALX,910125.0,20.5
6952,MCN,901211.0,21.625
6953,DSI,901112.0,10.25
6954,BRT,901206.0,2.75
6955,TEK,901120.0,17.0
6956,SAH,901128.0,4.875
6957,MNY,901123.0,inf
6958,HAT,901221.0,14.5
6959,NI ,901218.0,19.0
6960,CMI,910111.0,20.375
6961,DI ,910130.0,22.875
6962,WDG,901106.0,inf
6963,CPY,901207.0,27.25
6964,IS ,901121.0,inf
6965,AC ,910111.0,16.0
6966,LPX,901211.0,inf
6967,LPX,910121.0,28.375
6968,PRI,901228.0,14.375
6969,TEK,901227.0,18.75
6970,SLB,901226.0,55.625
6971,UWR,901219.0,11.625
6972,RPS,901120.0,5.125
6973,PCO,901221.0,18.375
6974,ZIF,901114.0,4.75
6975,KWD,901128.0,9.125
6976,HFI,901213.0,7.0
6977,CUE,910102.0,12.625
6978,PMI,901126.0,15.375
6979,UEP,901221.0,29.75
6980,FNM,901228.0,34.875
6981,GLX,910117.0,33.375
6982,BG ,901130.0,24.5
6983,PH ,901120.0,22.75
6984,XON,901204.0,50.5
6985,NSI,901210.0,26.125
6986,UEP,901112.0,29.125
6987,FNM,910114.0,33.75
6988,LPX,901114.0,24.875
6989,VRC,901205.0,8.875
6990,TXI,910109.0,inf
6991,KR ,910130.0,16.375
6992,BG ,901112.0,inf
6993,MDP,910118.0,23.25
6994,MON,901128.0,1.875
6995,CMY,910116.0,25.375
6996,CAL,901214.0,3.0
6997,NNP,901129.0,14.375
6998,FDX,910123.0,39.25
6999,SLT,901226.0,inf
7000,AR ,901220.0,inf
7001,SLB,901116.0,55.375
7002,ARX,910103.0,1.5
7003,SWY,901211.0,12.0
7004,CMH,901228.0,13.5
7005,NI ,901115.0,inf
7006,SLB,901106.0,58.5
7007,UEP,901108.0,29.125
7008,POM,901205.0,20.375
7009,HAT,910124.0,15.0
7010,USH,901108.0,26.25
7011,IEI,901217.0,24.125
7012,REC,901210.0,5.25
7013,ALL,901210.0,9.0
7014,USH,910104.0,inf
7015,AR ,901130.0,25.625
7016,NSP,901221.0,35.125
7017,MRT,901214.0,3.0
7018,MCN,910115.0,23.875
7019,MON,910122.0,0.5625
7020,NI ,910102.0,19.0
7021,PMI,910130.0,17.75
7022,MX ,901231.0,inf
7023,DI ,901108.0,19.0
7024,SNT,901108.0,50.0
7025,ACS,901113.0,16.625
7026,CYR,901204.0,30.75
7027,NSP,910123.0,33.25
7028,GLX,901109.0,30.375
7029,UMG,901219.0,inf
7030,DI ,910116.0,19.625
7031,CPC,901101.0,76.625
7032,MO ,910124.0,54.75
7033,EMC,910125.0,10.75
7034,VCC,901226.0,inf
7035,AMD,901210.0,4.75
7036,CLF,901129.0,21.5
7037,FOE,901123.0,17.625
7038,WBN,910103.0,10.25
7039,NIC,901130.0,7.25
7040,ZNT,901115.0,11.125
7041,BA ,901211.0,44.875
7042,DLT,901207.0,0.6875
7043,ALX,901123.0,22.5
7044,FPC,901203.0,38.0
7045,AMO,910122.0,9.0
7046,FFB,910123.0,17.875
7047,SPF,901204.0,5.25
7048,TUG,901127.0,6.375
7049,NSO,901121.0,inf
7050,ARX,901123.0,1.625
7051,HTR,901112.0,9.875
7052,UEP,901227.0,30.0
7053,CU ,910122.0,inf
7054,GBE,901226.0,1.125
7055,GLX,910123.0,33.625
7056,XON,901119.0,50.5
7057,NT ,901121.0,25.375
7058,NSI,901224.0,25.5
7059,LUK,901120.0,inf
7060,KWD,910128.0,13.0
7061,EKO,901203.0,2.875
7062,NI ,901114.0,19.0
7063,MX ,910108.0,18.375
7064,KR ,901220.0,13.5
7065,SAH,910108.0,5.5
7066,BG ,901102.0,21.5
7067,MDP,910108.0,21.75
7068,TCI,901106.0,inf
7069,ATE,901130.0,33.875
7070,TCI,910121.0,4.25
7071,IBM,901227.0,113.5
7072,CLE,901130.0,10.625
7073,HE ,901121.0,29.625
7074,SAH,910114.0,4.0
7075,CAL,901224.0,3.625
7076,T  ,901203.0,30.0
7077,CL ,910109.0,69.5
7078,AR ,901206.0,25.875
7079,AMO,901130.0,9.25
7080,URS,901203.0,4.5
7081,DP ,910117.0,29.25
7082,OEH,901204.0,2.5
7083,ACN,901102.0,24.25
7084,PIM,910123.0,6.875
7085,SWY,901121.0,12.0
7086,POM,901211.0,20.125
7087,HAN,910116.0,17.375
7088,NIC,910110.0,7.0
7089,SLT,910114.0,2.0
7090,ZNT,910107.0,inf
7091,HTR,910117.0,10.25
7092,UMG,901109.0,2.125
7093,CAL,910103.0,3.5
7094,SAH,901213.0,5.25
7095,LOG,901228.0,18.75
7096,CMY,901106.0,27.375
7097,OCQ,910118.0,8.875
7098,ALL,901220.0,9.125
7099,CPY,901130.0,35.0
7100,CUC,901218.0,13.5
7101,PLP,910128.0,24.625
7102,TUG,901105.0,6.75
7103,IS ,901231.0,2.25
7104,LOG,910130.0,21.5
7105,XON,910130.0,51.75
7106,LUK,910108.0,21.5
7107,WDG,901205.0,1.0
7108,OEH,901107.0,2.375
7109,UMG,901205.0,2.125
7110,DI ,910102.0,21.0
7111,CPC,901119.0,80.25
7112,EMC,910115.0,8.125
7113,EHP,901210.0,inf
7114,WDG,910123.0,inf
7115,T  ,901108.0,33.25
7116,ACN,901210.0,28.875
7117,SPF,901106.0,5.125
7118,GMH,901206.0,21.0
7119,KWD,901205.0,10.0
7120,ZNT,901109.0,inf
7121,PRI,901120.0,11.875
7122,W  ,901115.0,25.875
7123,AR ,901106.0,inf
7124,FLP,910108.0,1.125
7125,USH,901128.0,29.25
7126,FPC,901217.0,38.125
7127,CL ,901121.0,69.125
7128,UWR,901127.0,11.0
7129,WBN,901228.0,10.875
7130,SNT,910121.0,39.875
7131,DSI,910123.0,10.875
7132,TXI,901213.0,15.0
7133,KR ,901206.0,14.0
7134,GMH,910117.0,18.875
7135,NI ,910128.0,inf
7136,IPT,901206.0,19.125
7137,HFI,901116.0,6.875
7138,GPI,910115.0,inf
7139,KR ,901102.0,12.0
7140,FPC,901108.0,38.375
7141,MNY,901217.0,10.875
7142,CLE,910131.0,12.125
7143,FBO,910115.0,17.75
7144,EKO,910107.0,3.0
7145,VCC,910109.0,1.5
7146,PPL,910117.0,43.5
7147,ZIF,901212.0,4.875
7148,KFV,901214.0,11.625
7149,AC ,901109.0,13.625
7150,MX ,910131.0,22.0
7151,T  ,901221.0,31.0
7152,ITG,901226.0,inf
7153,AMD,901101.0,3.875
7154,BA ,901115.0,46.625
7155,CUE,901108.0,10.625
7156,DLT,901113.0,inf
7157,OEH,901210.0,2.75
7158,GMH,901106.0,18.25
7159,KFV,910104.0,11.75
7160,ACN,901112.0,23.375
7161,CMH,910111.0,12.625
7162,URS,910125.0,inf
7163,ACS,901214.0,inf
7164,WCS,901105.0,inf
7165,NNP,901112.0,14.0
7166,FBO,901106.0,16.0
7167,MRT,901113.0,3.5
7168,FFB,901207.0,18.875
7169,TUG,910125.0,7.5
7170,CYR,901108.0,25.75
7171,ALX,910114.0,inf
7172,REC,901109.0,4.875
7173,MO ,901121.0,48.375
7174,WBN,901112.0,8.0
7175,PLP,910114.0,26.25
7176,BRT,901228.0,2.5
7177,MNY,901224.0,11.25
7178,TEK,901129.0,17.0
7179,LOG,910116.0,19.25
7180,AC ,901231.0,16.75
7181,HAT,901210.0,inf
7182,SLT,901227.0,inf
7183,CMI,910121.0,inf
7184,DI ,910104.0,20.0
7185,VRC,910117.0,7.625
7186,PLP,901224.0,inf
7187,EHP,901224.0,0.3125
7188,SLB,901109.0,58.625
7189,SWY,910116.0,12.125
7190,ACN,901204.0,27.75
7191,CU ,910121.0,21.75
7192,PIR,901105.0,4.375
7193,KR ,910123.0,14.0
7194,SWY,901101.0,inf
7195,IBM,901220.0,114.25
7196,TUG,901129.0,6.5
7197,DBD,910102.0,34.875
7198,BMC,910117.0,3.75
7199,FPC,901231.0,38.25
7200,SLT,901213.0,2.0
7201,UWR,901129.0,10.875
7202,FOE,910125.0,18.0
7203,MCN,901121.0,inf
7204,ARX,901231.0,1.5
7205,ATE,910111.0,39.0
7206,EMC,901226.0,8.5
7207,DSI,910124.0,10.875
7208,FPL,910114.0,28.375
7209,PPL,901120.0,42.5
7210,AMD,910111.0,5.0
7211,TCI,901114.0,inf
7212,BG ,901212.0,inf
7213,OCQ,910128.0,8.875
7214,W  ,901127.0,26.875
7215,UTD,901220.0,16.375
7216,UAM,901109.0,inf
7217,HAT,901224.0,inf
7218,IPT,901220.0,18.5
7219,BA ,910122.0,47.375
7220,GPI,910125.0,8.25
7221,DBD,901219.0,inf
7222,VRC,901219.0,inf
7223,FPC,910104.0,38.5
7224,GE ,910110.0,54.25
7225,T  ,910129.0,31.5
7226,WDG,901119.0,1.0
7227,HTR,901212.0,9.875
7228,PPL,910123.0,43.25
7229,HF ,901121.0,inf
7230,TEK,910102.0,18.25
7231,ITG,901204.0,0.125
7232,AMD,901115.0,4.375
7233,COA,910125.0,4.5
7234,HFI,910121.0,inf
7235,CUE,901114.0,13.875
7236,AL ,901113.0,17.875
7237,OEH,901224.0,3.5
7238,CMH,910125.0,15.0
7239,NIC,910130.0,9.375
7240,AL ,910121.0,20.25
7241,URS,901121.0,3.125
7242,CPC,901207.0,80.875
7243,REC,901120.0,inf
7244,VCC,901112.0,inf
7245,CMY,901217.0,28.625
7246,CAL,910131.0,3.75
7247,MC ,901128.0,126.25
7248,BG ,910102.0,22.125
7249,ZIF,910131.0,4.625
7250,SLT,901214.0,2.0
7251,REC,901119.0,inf
7252,HE ,901210.0,29.5
7253,MX ,901205.0,17.25
7254,WDG,901130.0,inf
7255,SWY,910110.0,12.125
7256,SNT,901119.0,51.0
7257,CYR,901226.0,29.75
7258,FLP,901226.0,1.125
7259,AC ,901217.0,15.5
7260,PEO,901114.0,inf
7261,RPS,910129.0,inf
7262,ALL,901114.0,8.625
7263,AL ,901126.0,17.25
7264,WHX,901213.0,4.625
7265,CYR,910128.0,38.5
7266,GE ,901130.0,53.75
7267,CLF,901219.0,inf
7268,ITG,910129.0,inf
7269,CAL,901115.0,3.625
7270,ZIF,910102.0,9.125
7271,AYD,901108.0,inf
7272,COA,901214.0,4.625
7273,EMC,901129.0,8.0
7274,DBD,910104.0,inf
7275,GPI,901206.0,9.0
7276,BMC,910103.0,3.875
7277,USH,901228.0,28.625
7278,CLF,910117.0,27.125
7279,ITG,901205.0,inf
7280,WHX,901130.0,4.125
7281,MRT,910130.0,2.5
7282,TUG,901213.0,6.5
7283,AMD,901116.0,4.375
7284,ARX,901213.0,1.75
7285,PMI,901214.0,18.375
7286,UAM,901130.0,15.0
7287,FPL,910124.0,28.875
7288,BZF,901206.0,7.375
7289,W  ,910129.0,27.25
7290,CU ,901101.0,inf
7291,HAT,901115.0,inf
7292,DP ,901119.0,inf
7293,NNP,910104.0,14.75
7294,ACS,910116.0,16.375
7295,KR ,910115.0,13.125
7296,BA ,910104.0,46.25
7297,EKO,901115.0,inf
7298,RDA,910129.0,29.375
7299,CMY,910109.0,27.375
7300,CMI,901102.0,30.0
7301,MC ,910108.0,141.5
7302,FPC,910118.0,37.75
7303,WIN,901106.0,35.0
7304,CPY,910114.0,inf
7305,HTR,901226.0,10.25
7306,HE ,901115.0,29.75
7307,PIR,901207.0,4.875
7308,TXI,901231.0,15.25
7309,DLT,910104.0,inf
7310,W  ,910121.0,27.25
7311,TEK,910104.0,17.625
7312,CL ,910115.0,69.25
7313,GFB,901211.0,0.10937999999999999
7314,HFI,910103.0,7.875
7315,ALL,901126.0,8.875
7316,REC,901217.0,inf
7317,NSP,901210.0,34.5
7318,ITG,901203.0,inf
7319,XON,910110.0,50.375
7320,AL ,910107.0,18.75
7321,GRH,901210.0,2.625
7322,WBN,901204.0,9.75
7323,HAT,910114.0,15.0
7324,MRT,901126.0,2.875
7325,WHX,901205.0,4.125
7326,UMG,910114.0,4.0
7327,CUE,901220.0,13.75
7328,MCN,901228.0,21.5
7329,AMD,901219.0,5.0
7330,TCI,901120.0,inf
7331,LOG,901106.0,20.875
7332,HF ,910129.0,31.0
7333,CMH,901210.0,15.0
7334,ACN,901127.0,24.375
7335,CUE,901204.0,12.5
7336,DLT,901126.0,15.875
7337,CU ,901227.0,inf
7338,WCS,910121.0,20.25
7339,CYR,910114.0,29.25
7340,FFB,901105.0,15.125
7341,ITG,910115.0,0.125
7342,EHP,901105.0,inf
7343,PIM,901220.0,6.75
7344,PIM,901107.0,6.75
7345,UTD,901112.0,13.75
7346,USH,901214.0,inf
7347,FOE,910129.0,19.0
7348,MNY,910124.0,11.0
7349,BZF,901116.0,7.25
7350,HFI,901123.0,7.0
7351,PIR,910122.0,4.5
7352,ACS,901130.0,16.5
7353,HE ,910102.0,31.5
7354,LPX,910110.0,inf
7355,WIN,901228.0,32.5
7356,NNP,910122.0,14.75
7357,HAN,901214.0,19.125
7358,WDG,901101.0,inf
7359,PPL,901101.0,42.0
7360,IBM,901108.0,107.0
7361,CPC,910123.0,75.0
7362,DCN,910104.0,27.75
7363,UWR,901112.0,11.375
7364,SLB,901113.0,56.125
7365,NT ,910131.0,27.625
7366,GBE,901108.0,1.0
7367,MO ,910121.0,52.25
7368,ZNT,901130.0,11.25
7369,KFV,901224.0,11.75
7370,AC ,901102.0,13.125
7371,RDA,910123.0,28.5
7372,CYM,901115.0,14.5
7373,DLT,910130.0,inf
7374,CUC,901205.0,inf
7375,SLB,910130.0,56.625
7376,HTR,910114.0,10.375
7377,BMC,901226.0,4.125
7378,ALL,901217.0,9.0
7379,KFV,910114.0,10.625
7380,MCC,901228.0,inf
7381,FLP,901105.0,1.5
7382,FLP,910111.0,1.125
7383,SLB,910108.0,53.0
7384,CPY,901109.0,25.25
7385,WIN,901204.0,35.375
7386,GRH,901224.0,2.5
7387,ALL,910123.0,9.0
7388,UWR,910129.0,13.25
7389,UMG,901130.0,2.125
7390,CUE,901226.0,12.625
7391,DSI,901204.0,10.625
7392,WBN,901119.0,9.5
7393,DP ,901214.0,29.5
7394,CYM,901213.0,18.125
7395,NSP,901115.0,33.25
7396,ICM,901206.0,3.75
7397,FPL,901115.0,27.5
7398,NIC,901221.0,7.75
7399,AL ,901218.0,19.375
7400,WDG,901116.0,1.625
7401,AMO,901205.0,8.875
7402,FOE,901213.0,19.0
7403,CLE,901109.0,inf
7404,HFI,901218.0,9.0
7405,CUE,910131.0,15.0
7406,ATE,901109.0,37.0
7407,UTD,901102.0,16.25
7408,FNM,901207.0,33.75
7409,CMY,910107.0,27.375
7410,MRT,910102.0,2.5
7411,MBK,901219.0,inf
7412,EKO,901226.0,2.625
7413,NSP,901112.0,32.375
7414,ATE,910117.0,33.375
7415,CLE,910103.0,10.5
7416,LUK,901119.0,21.0
7417,HE ,910116.0,30.0
7418,XON,901120.0,50.5
7419,RDA,901204.0,25.625
7420,HAT,901214.0,inf
7421,POM,910121.0,20.25
7422,LUK,901210.0,22.5
7423,IEI,910125.0,23.0
7424,UMG,901213.0,2.125
7425,HTR,901127.0,9.875
7426,ARX,901116.0,inf
7427,ZIF,901128.0,4.625
7428,TUG,901112.0,7.75
7429,KFV,901129.0,11.375
7430,GE ,910116.0,54.5
7431,MTR,910125.0,inf
7432,FNM,901106.0,30.25
7433,ARX,910124.0,inf
7434,RPS,910128.0,5.375
7435,NIC,901109.0,7.5
7436,BZF,910109.0,7.0
7437,FOE,901116.0,19.375
7438,SPF,901123.0,5.25
7439,ACN,910125.0,28.75
7440,NNP,901205.0,14.625
7441,GE ,910121.0,57.25
7442,HTR,910128.0,10.625
7443,BMC,901212.0,3.875
7444,SLT,901112.0,2.25
7445,USH,910131.0,31.625
7446,PRI,910117.0,inf
7447,PRI,901112.0,13.375
7448,LOG,901205.0,19.0
7449,ACS,901126.0,23.75
7450,NI ,910123.0,19.375
7451,POM,901109.0,20.25
7452,FMI,910122.0,inf
7453,CMH,901129.0,13.75
7454,FFB,901231.0,18.0
7455,FNM,901119.0,32.5
7456,W  ,901206.0,27.5
7457,BZF,910131.0,8.625
7458,GRH,901101.0,2.875
7459,CYM,901203.0,17.5
7460,HF ,910125.0,30.0
7461,NSP,901101.0,32.875
7462,ICM,901220.0,3.625
7463,WHX,901219.0,4.375
7464,GMH,901217.0,17.75
7465,SLT,901203.0,2.125
7466,AL ,901212.0,19.5
7467,CMI,901108.0,inf
7468,CLF,901205.0,25.375
7469,ITG,910111.0,inf
7470,BRT,901107.0,inf
7471,SLB,901204.0,56.0
7472,IBM,901212.0,113.375
7473,AC ,910118.0,16.0
7474,GLX,910102.0,33.0
7475,CLF,910111.0,inf
7476,AMO,910116.0,8.75
7477,HAN,901121.0,18.875
7478,CU ,901211.0,20.125
7479,TUG,901227.0,6.5
7480,CP ,910108.0,16.5
7481,FMI,901207.0,7.5
7482,PMI,901224.0,17.25
7483,OCQ,901214.0,inf
7484,FNM,910111.0,34.375
7485,LPX,901101.0,48.0
7486,BRT,910130.0,3.0
7487,DP ,901108.0,24.75
7488,PH ,901119.0,22.625
7489,BG ,901109.0,20.0
7490,COA,901107.0,3.625
7491,LUK,901204.0,22.75
7492,EKO,910130.0,2.75
7493,ITG,910107.0,inf
7494,SJI,910104.0,18.625
7495,PMI,901113.0,13.875
7496,DBD,901211.0,inf
7497,CMY,910123.0,28.25
7498,REC,910114.0,5.0
7499,CAL,901203.0,3.125
7500,NT ,910103.0,inf
7501,PIM,901130.0,6.75
7502,SWY,901224.0,13.0
7503,CU ,910109.0,21.0
7504,PEO,901212.0,24.875
7505,VRC,901227.0,9.0
7506,HAT,910129.0,17.125
7507,REC,901213.0,5.25
7508,IEI,901204.0,24.5
7509,MX ,901107.0,inf
7510,CPC,901228.0,82.75
7511,SJI,910121.0,18.625
7512,SPF,910116.0,5.5
7513,MNY,901116.0,inf
7514,TUG,910102.0,6.75
7515,MNY,901207.0,11.25
7516,MX ,901218.0,17.0
7517,BRT,901116.0,2.75
7518,BRT,901207.0,2.625
7519,UWR,901101.0,inf
7520,VRC,910121.0,inf
7521,SAH,901129.0,6.5
7522,PCO,910103.0,18.125
7523,MDP,901226.0,inf
7524,NI ,901219.0,18.625
7525,DI ,910131.0,22.875
7526,DSI,901224.0,10.875
7527,FNM,901213.0,34.625
7528,CPY,901206.0,27.25
7529,CYM,901217.0,17.0
7530,BG ,910114.0,inf
7531,AC ,910110.0,16.0
7532,GLX,901102.0,29.875
7533,TXI,901113.0,20.0
7534,LPX,910122.0,29.0
7535,PIR,901128.0,4.625
7536,ZNT,901102.0,inf
7537,CL ,901228.0,74.25
7538,FFB,910118.0,16.0
7539,TUG,910131.0,7.5
7540,RPS,901123.0,inf
7541,PCO,901220.0,18.375
7542,PIR,910108.0,5.375
7543,KWD,901129.0,9.125
7544,HFI,901214.0,8.75
7545,CUE,910103.0,13.375
7546,PMI,901129.0,15.25
7547,FNM,901227.0,36.0
7548,GLX,910116.0,31.875
7549,SNT,910130.0,40.875
7550,PH ,901121.0,22.25
7551,XON,901207.0,49.5
7552,NSI,901213.0,25.5
7553,TUG,901221.0,6.5
7554,UEP,901113.0,30.0
7555,SWY,910125.0,14.125
7556,LPX,901115.0,25.0
7557,PCO,901115.0,19.0
7558,TXI,910108.0,14.5
7559,BRT,910116.0,inf
7560,VRC,901203.0,13.0
7561,UEP,901214.0,29.875
7562,PH ,901101.0,20.25
7563,BG ,901115.0,22.75
7564,NSO,910117.0,inf
7565,CMY,910117.0,26.375
7566,RPS,901101.0,4.75
7567,CAL,901213.0,3.125
7568,NNP,901126.0,14.125
7569,FDX,910122.0,37.125
7570,MON,901212.0,0.5625
7571,AR ,901219.0,27.125
7572,DSI,901106.0,10.25
7573,SWY,901210.0,inf
7574,BRT,910109.0,2.625
7575,NI ,901116.0,19.0
7576,PIR,901231.0,4.75
7577,HE ,901219.0,31.5
7578,MNY,910108.0,inf
7579,WBN,901214.0,10.625
7580,POM,901204.0,20.25
7581,IEI,901218.0,24.25
7582,FNM,901220.0,34.5
7583,ALL,901211.0,9.0
7584,FMI,901224.0,inf
7585,NSP,901218.0,34.75
7586,WBN,910107.0,10.375
7587,MNY,901219.0,11.25
7588,VCC,901105.0,1.5
7589,MON,910123.0,0.5625
7590,NI ,910103.0,inf
7591,DI ,901231.0,20.875
7592,MX ,901228.0,inf
7593,DI ,901109.0,19.5
7594,ACS,901112.0,16.625
7595,CYR,901203.0,31.25
7596,FLP,901123.0,2.25
7597,FFB,901123.0,inf
7598,SLT,901126.0,2.125
7599,DI ,910117.0,20.25
7600,GRH,901105.0,3.0
7601,LOG,910104.0,22.0
7602,VCC,901227.0,inf
7603,EHP,901205.0,0.75
7604,AMD,901211.0,4.75
7605,RDA,901210.0,inf
7606,CLF,901128.0,33.5
7607,W  ,901203.0,27.0
7608,ICM,901128.0,inf
7609,GLX,901116.0,31.0
7610,AMN,901128.0,38.25
7611,KWD,901224.0,11.0
7612,COA,901221.0,inf
7613,ZNT,901112.0,inf
7614,BA ,901212.0,45.375
7615,DBD,910129.0,inf
7616,AR ,901119.0,25.0
7617,ITG,901101.0,0.5625
7618,FPC,901204.0,38.125
7619,AMO,901123.0,9.75
7620,KFV,901113.0,11.0
7621,TUG,901126.0,6.25
7622,DSI,901231.0,10.875
7623,CUC,901126.0,inf
7624,HTR,901113.0,9.875
7625,DSI,910103.0,10.75
7626,GLX,910122.0,33.375
7627,SNT,910108.0,44.375
7628,NT ,901120.0,25.625
7629,NSI,901227.0,inf
7630,LPX,901217.0,27.0
7631,CP ,910128.0,17.5
7632,MX ,901126.0,16.5
7633,MX ,910109.0,inf
7634,FNM,910131.0,39.5
7635,KR ,901105.0,12.5
7636,PCO,901109.0,18.0
7637,MC ,910117.0,120.5
7638,MDP,910109.0,23.0
7639,TCI,901107.0,3.0
7640,EKO,910102.0,2.75
7641,ATE,901129.0,33.75
7642,MO ,910102.0,51.625
7643,ZIF,901121.0,4.75
7644,HE ,901120.0,30.0
7645,KFV,901203.0,11.5
7646,SAH,910115.0,3.875
7647,CAL,901231.0,4.25
7648,TEK,910129.0,19.0
7649,CL ,910108.0,69.75
7650,AR ,901205.0,25.5
7651,HF ,901115.0,27.625
7652,IEI,901121.0,inf
7653,RPS,910121.0,5.25
7654,DP ,910116.0,28.5
7655,OEH,901207.0,2.75
7656,ACN,901101.0,23.5
7657,ICM,910108.0,3.5
7658,FLP,910118.0,1.625
7659,POM,901210.0,20.25
7660,HAN,910115.0,17.25
7661,NIC,910111.0,7.5
7662,ZNT,910104.0,13.875
7663,UMG,901106.0,inf
7664,CAL,910102.0,4.0
7665,SAH,901214.0,inf
7666,LOG,901227.0,22.5
7667,CMY,901107.0,27.25
7668,PMI,910115.0,inf
7669,WHX,901212.0,4.875
7670,VCC,910114.0,1.5
7671,VCC,901130.0,inf
7672,CUC,901219.0,13.5
7673,HTR,901227.0,10.125
7674,TXI,901115.0,11.875
7675,IS ,901224.0,2.25
7676,MC ,901204.0,146.25
7677,LOG,910129.0,21.375
7678,OEH,901106.0,2.5
7679,DI ,910103.0,20.375
7680,CPC,901116.0,80.0
7681,VCC,901129.0,1.75
7682,IBM,910115.0,107.0
7683,CAL,901123.0,3.0
7684,PIR,901204.0,5.125
7685,POM,901116.0,inf
7686,T  ,901109.0,32.625
7687,W  ,901217.0,inf
7688,RPS,901214.0,5.25
7689,PRI,901210.0,15.375
7690,GMH,901207.0,17.5
7691,KWD,901206.0,inf
7692,PRI,901121.0,12.125
7693,GBE,901130.0,1.375
7694,BMC,910128.0,4.0
7695,USH,901127.0,29.125
7696,FPC,901218.0,38.0
7697,CL ,901120.0,68.125
7698,UWR,901126.0,10.875
7699,VRC,901105.0,9.875
7700,PIR,901123.0,4.625
7701,SLB,901211.0,54.25
7702,IBM,901130.0,112.625
7703,T  ,901126.0,31.875
7704,NSI,901102.0,26.5
7705,TEK,901115.0,17.125
7706,SLB,910117.0,51.5
7707,HAT,901129.0,14.625
7708,HFI,910131.0,10.0
7709,LPX,901231.0,27.5
7710,GMH,910114.0,16.625
7711,FMI,901217.0,7.375
7712,PPL,901218.0,43.375
7713,ITG,901108.0,inf
7714,FPC,901109.0,38.875
7715,NNP,901109.0,14.0
7716,DP ,910107.0,inf
7717,FBO,910114.0,17.625
7718,EKO,910104.0,2.75
7719,CPY,910109.0,28.0
7720,ADU,901205.0,inf
7721,PPL,910116.0,43.0
7722,DBD,901121.0,35.25
7723,BMC,910130.0,4.125
7724,URS,910124.0,inf
7725,FDX,901112.0,34.0
7726,T  ,901218.0,31.125
